price	sold	low_est	high_est	artist	ydate
15	1	22	26	soulages	1985
13	1	15	20	soulages	1985
24	1	28	34	appel	1985
32	1	18	24	alechinsky	1985
38	1	30	35	appel	1985
6.3	1	6	9	corneille	1985
7.5	1	5	7	alechinsky	1985
1.8	1	1.5	2	fpedersen	1985
3	1	3.5	5.5	appel	1985
10	1	4.5	5.5	mathieu	1985
9	1	12	16	gnoli	1985
12	1	9	14	klapheck	1985
1.8	1	1	1.5	appel	1985
4.2	1	3	4	millares	1985
5.5	1	4.8	6.8	appel	1985
4.8	1	2.5	3.5	appel	1985
3.2	1	2.5	3	millares	1985
3.8	1	4	6	appel	1985
14	1	8	12	calder	1985
9	1	10	15	rickey	1985
132	1	150	180	calder	1985
20	0	30	40	caro	1985
45	1	18	24	riopelle	1985
3.8	1	2.5	3.5	fpedersen	1985
3.5	1	4	5	lindstrom	1985
4.5	1	3	4	alechinsky	1985
6.5	1	8	10	dubuffet	1985
12.5	1	15	20	riopelle	1985
13	1	18	21	alechinsky	1985
12	1	10	15	fontana	1985
7	1	7	9	fontana	1985
4	1	4	6	christo	1985
0.18	1	0.4	0.6	lancaster	1985
7	1	4.5	6.5	fontana	1985
0.7	0	1.5	2	lipsky	1985
1.5	0	2.8	3.5	christiansen	1985
2.4	1	1	1.5	calder	1985
7	1	4	6	christo	1985
7.5	0	15	20	hockney	1985
22	1	20	25	christo	1985
3.8	1	3	3.5	bill	1985
3.8	1	3	5	poliakoff	1985
1.5	1	1.4	1.8	riley	1985
0.9	1	0.8	1.2	scully	1985
0.95	1	0.8	1.2	cragg	1985
3.5	1	4	6	scully	1985
10.5	1	7	9	fontana	1985
16	1	20	25	fontana	1985
0.4	0	0.8	1.2	blake	1985
1.5	0	2	3	davie	1985
1.1	1	0.3	0.4	hockney	1985
1.4	1	3	4	blake	1985
5.2	0	6	8	hockney	1985
11	1	12	15	morley	1985
2.8	1	3	4	kitaj	1985
5	1	1.5	2	hockney	1985
18	1	18	24	hockney	1985
2.5	1	2.5	3.5	jacobsen	1985
2	1	1.8	2.2	fontana	1985
0.6	1	0.6	0.8	richmond	1985
7.8	1	4	6	chadwick	1985
4	1	4	6	chadwick	1985
1.2	0	1.4	1.8	uecker	1985
1.1	1	1	1.2	penck	1985
2	1	2.5	3	naschberger	1985
3	1	0.7	1	cordero	1985
1.5	1	2	3	nitsch	1985
2.4	1	0.7	0.9	blais	1985
3.8	1	1.2	1.5	chia	1985
2.5	1	3	4	jones	1985
1.5	0	2.5	3.5	jones	1985
13	1	15	20	immendorf	1985
6.5	1	2.4	2.8	adamski	1985
6.5	1	7	9	penck	1985
4.8	1	3.5	4	salome	1985
5.5	1	4.5	5	paladino	1985
7	1	7	9	middendorf	1985
4.4	1	2	3	baselitz	1985
50	1	50	70	baselitz	1985
1.5	0	1.8	2.4	da silva	1985
1.7	1	0.9	1.2	hartung	1985
6	1	1.5	2.5	hartung	1985
11	1	8	12	hartung	1985
4	1	0.8	1.2	lanskoy	1985
8.5	1	10	15	jorn	1985
16	1	8	10	esteve	1985
20	0	25	30	jorn	1985
5	0	7	9	jorn	1985
4.2	1	4	6	jorn	1985
5.5	1	5	7	jorn	1985
6.5	1	4	6	appel	1985
6	1	5	7	jorn	1985
38	1	18	24	riopelle	1985
12.5	1	10	15	appel	1985
6.5	1	6	8	jorn	1985
13.5	1	12	15	appel	1985
3.5	1	2.5	3	alechinsky	1985
7	1	2.5	3.5	alechinsky	1985
1	1	1.4	1.8	clave	1985
0.85	0	1.4	1.8	clave	1985
6.5	0	7	9	antes	1985
2.5	0	3.5	4	appel	1985
4.2	1	2.8	4.2	tapies	1985
0.55	1	0.55	0.65	tobey	1985
3	1	3.5	4	music	1985
0.75	1	0.55	0.65	tobey	1985
28	1	20	30	dubuffet	1985
13	1	14	18	hundertwasser	1985
4.2	1	2	3	dubuffet	1985
3	1	2	2.5	calder	1985
1.5	1	1.2	1.8	calder	1985
15	1	15	20	fontana	1985
24	0	28	34	fontana	1985
1.5	1	2	2.5	fontana	1985
1.2	0	2.5	3.5	fontana	1985
0.45	0	1.2	1.6	fontana	1985
14	1	15	20	fontana	1985
1.7	1	1.5	2	jorn	1985
1.7	0	2.8	3.2	cesar	1985
1.2	0	2	3	wunderlich	1985
2.2	1	1.5	1.8	stphalle	1985
13	1	7	9	chadwick	1985
55	1	50	60	calder	1985
2.5	1	1.8	2.2	fontana	1985
2.6	1	1.8	2.2	fontana	1985
3.5	1	4	4.5	fontana	1985
1.4	1	1.4	1.8	arman	1985
4.5	1	6	8	jorn	1985
0.18	0	0.3	0.4	cantio	1985
9.5	1	5	6	tapies	1985
8.5	1	4	6	tapies	1985
4	1	2.5	3	tapies	1985
28	0	35	45	jorn	1985
28	1	20	25	jorn	1985
0.3	1	0.2	0.3	lindstrom	1985
2.8	0	3.5	4	lindstrom	1985
2.8	1	3.5	4	fpedersen	1985
4	1	3.5	4	fpedersen	1985
3	1	2.5	3.5	fpedersen	1985
48	1	30	40	appel	1985
4.8	1	5	7	poliakoff	1985
8.5	1	9	12	appel	1985
11	0	12	15	appel	1985
9	1	10	15	fontana	1985
18	1	17	20	fontana	1985
18.5	1	18	24	fontana	1985
6.5	1	4	6	appel	1985
8.5	1	6	8	mitchel	1985
2	1	1.5	2	bannard	1985
1.2	1	1.2	1.8	jones	1985
0.18	0	0.3	0.4	jones	1985
3.5	1	1	1.5	albers	1985
2.8	1	3	4	warhol	1985
0.18	1	0.4	0.6	riley	1985
4	1	1	1.5	baldessari	1985
1.3	0	2	3	hockney	1985
1.5	1	1.8	2.4	harvard	1985
0.5	1	0.5	0.7	tobey	1985
4.6	1	0.6	0.8	bryen	1985
0.55	1	0.5	0.7	tobey	1985
3.5	1	4	6	scullly	1985
1.5	1	1.8	2.4	scully	1985
0.4	1	0.4	0.5	phillips	1985
2.4	1	1.5	2	cruzdiez	1985
0.17	0	0.2	0.3	paolozzi	1985
0.38	1	0.5	0.7	leverett	1985
1.8	1	1	1.5	matta	1985
10	1	10	12	poliakoff	1985
10	1	8	10	poliakoff	1985
9.5	1	8	10	poliakoff	1985
55	1	25	30	warhol	1985
9.5	0	15	20	morley	1985
8	1	10	14	morley	1985
1.3	1	0.5	0.7	morley	1985
4.2	1	3	4	christo	1985
6.5	1	5	7	christo	1985
5.5	1	7	9	paladino	1985
2.8	1	3	3.5	baselitz	1985
2.8	1	2.8	3.2	baselitz	1985
2	1	2.5	3	baselitz	1985
1.8	1	1.5	2	paeffgen	1985
2.8	1	2.5	3	anzinger	1985
3	1	2	2.5	schmalix	1985
8	1	4	5	middendorf	1985
3.5	1	3	4	hocklemann	1985
1.9	1	0.5	0.7	penck	1985
3.2	1	1	1.5	penck	1985
0.85	1	0.5	0.7	penck	1985
0.7	1	0.7	0.9	penck	1985
0.7	1	0.7	0.9	penck	1985
0.65	0	0.7	0.9	penck	1985
9	1	14	18	penck	1985
9	1	7	9	richter	1985
22	1	8	12	richter	1985
16	1	15	20	polke	1985
18	1	9	12	lupertz	1985
0.95	1	1	1.5	lupertz	1985
0.95	1	1	1.5	lupertz	1985
0.8	1	0.8	1.2	paladino	1985
0.65	0	0.8	1.2	paladino	1985
2.5	0	2.8	3.2	tatafiore	1985
4.2	1	1.5	2	raysse	1985
0.95	0	1.5	2	chia	1985
5	1	5	7	middendorf	1985
0.75	0	1.2	1.5	chia	1985
0.65	0	1.2	1.5	chia	1985
4.5	1	7	10	cucchi	1985
4.2	1	4	5	christo	1985
0.38	0	0.7	1	chia	1985
1.1	0	1.4	1.8	chia	1985
0.75	0	1.2	1.5	chia	1985
0.38	0	0.8	1.2	chia	1985
15	1	30	40	chia	1985
0.1	0	0.2	0.3	brands	1986
1.3	1	0.5	0.6	michaux	1986
0.12	1	0.2	0.3	brands	1986
0.65	1	0.4	0.5	alechinsky	1986
0.55	1	0.4	0.5	corneille	1986
0.05	0	0.2	0.3	brands	1986
1.1	1	1	1.5	matta	1986
1.7	1	0.7	1	hartung	1986
1.6	1	0.7	1	hartung	1986
6	1	5	7	hartung	1986
0.42	0	0.8	1.2	copley	1986
10	1	7	12	mathieu	1986
0.3	1	0.8	1.2	kelly	1986
1.4	1	0.7	1	hartung	1986
13	1	5.5	6.5	soulages	1986
4.2	0	4.5	5.5	da silva	1986
0.75	0	0.9	1.4	talcoat	1986
24	1	5	7	nay	1986
7	1	4	5	constant	1986
8.5	1	6	8	corneille	1986
1.9	1	1.5	2	cpedersen	1986
2.8	1	2	2.5	appel	1986
2.2	1	1.5	2	cpedersen	1986
28	1	20	25	appel	1986
23	1	16	24	jorn	1986
25	1	16	24	jorn	1986
22	1	24	32	tapies	1986
1.5	1	1.5	2	tapies	1986
1	1	1.5	2	baj	1986
1	1	1.2	1.8	baj	1986
7	1	7	9	chadwick	1986
1	1	1	1.5	wunderlich	1986
5	1	4	6	arman	1986
6	1	4	6	beuys	1986
17.7	1	20	25	dubuffet	1986
40	1	40	45	calder	1986
0.65	0	0.9	1.4	arman	1986
1.8	1	1	1.5	jorn	1986
1.1	0	1.5	2	chadwick	1986
2.2	1	2	2.5	calder	1986
1.7	0	2	2.5	calder	1986
2.2	1	2	2.5	calder	1986
8.5	0	10	15	klein	1986
0.65	1	1	1.5	kelly	1986
32	1	14	18	fontana	1986
0.6	1	0.5	0.7	tobey	1986
0.2	0	0.3	0.4	barker	1986
1	0	1.5	2	hoyland	1986
0.75	0	1.2	1.8	moon	1986
1.2	1	1.2	1.8	fontana	1986
1.2	1	0.7	1.2	sugai	1986
1.3	1	1	1.5	tinguely	1986
15	1	14	18	fontana	1986
0.4	1	0.5	0.7	tobey	1986
13	1	12	14	fontana	1986
0.55	1	0.5	0.7	tobey	1986
55	1	14	18	nay	1986
29	1	12	16	nay	1986
12	1	10	14	bruning	1986
11.5	1	3.5	5	winter	1986
9	1	7	9	antes	1986
1.2	1	0.6	0.8	roth	1986
3.8	1	2.5	3.5	gotz	1986
0.7	1	0.5	0.7	ting	1986
9.5	1	8	12	hartung	1986
0.48	1	0.3	0.5	tobey	1986
45	1	40	60	mathieu	1986
13	1	14	18	riopelle	1986
4	1	5	7	appel	1986
13	1	8	12	lanskoy	1986
5	1	5	7	christo	1986
40	1	28	34	poliakoff	1986
0.3	1	0.4	0.6	dumitresco	1986
1.2	1	0.5	0.7	hartung	1986
0.3	1	0.4	0.6	dumitresco	1986
0.3	1	0.4	0.6	lanskoy	1986
0.6	1	0.5	0.7	riley	1986
3.8	1	4	5	herbin	1986
0.25	1	0.3	0.4	saura	1986
7	1	8	10	fontana	1986
0.5	0	0.5	0.7	tobey	1986
10	0	12	14	fontana	1986
4	1	5	7	schifano	1986
4	1	4	5	tapies	1986
10	1	12	16	matta	1986
0.45	1	0.6	0.8	berman	1986
0.38	0	0.5	0.7	chia	1986
3.2	0	4	5	bravo	1986
0.42	0	0.6	0.8	chia	1986
4	1	4	6	tapies	1986
0.18	1	0.3	0.4	berman	1986
2.5	1	4	5	merz	1986
12	1	12	15	tapies	1986
3	1	3	4	tapies	1986
0.22	1	0.4	0.6	berman	1986
30	1	30	35	calder	1986
4.2	0	5	6	fontana	1986
1.9	1	2	2.5	chadwick	1986
1.8	1	1.8	2.2	fontana	1986
2.8	1	2	2.5	davies	1986
0.75	1	0.6	0.9	berrocal	1986
0.38	0	0.4	0.6	abrahams	1986
7	1	5	7	chadwick	1986
0.38	0	0.4	0.6	abrahams	1986
0.28	0	0.4	0.6	abrahams	1986
5	0	6	8	warhol	1986
3.8	0	4	6	morley	1986
0.1	0	0.2	0.3	barker	1986
2.4	0	3.5	4.5	morley	1986
0.3	1	0.3	0.4	self	1986
1	1	0.3	0.4	scully	1986
0.45	1	0.2	0.3	riley	1986
0.1	0	0.3	0.4	lancaster	1986
3	1	3	5	scully	1986
0.4	1	0.25	0.35	riley	1986
0.38	0	0.9	1.2	milow	1986
0.1	0	0.2	0.3	barker	1986
0.38	0	0.9	1.2	head	1986
0.32	0	0.4	0.6	snow	1986
1.2	1	1.4	1.8	lindstrom	1986
0.8	1	1	1.5	lindstrom	1986
3.5	1	2	3	appel	1986
0.7	1	1	1.5	appel	1986
13.5	1	12	15	jorn	1986
30	1	7	9	jorn	1986
1.2	1	1.2	1.5	lindstrom	1986
1.3	0	2	2.5	fpedersen	1986
2	1	2	3	appel	1986
0.65	0	1	1.5	jacobsen	1986
11	1	8	12	jorn	1986
7	1	7	9	christo	1986
3.2	1	2.8	3.4	chia	1986
4.5	1	4	5	cordero	1986
1.4	0	1.5	2	chia	1986
0.85	1	0.7	0.9	combas	1986
1.4	1	1.8	2.4	boisrond	1986
2.5	1	2	2.5	chia	1986
2.5	1	1.8	2.4	blais	1986
17	1	9	12	dubuffet	1986
6.5	1	6	8	paladino	1986
5	1	5	7	blais	1986
14	1	12	16	paladino	1986
1.1	0	1.5	2	mabille	1986
1.9	1	1.5	2	chia	1986
4.2	0	4.5	5	combas	1986
0.95	1	0.8	1.4	combas	1986
4.2	0	5	7	christo	1986
4	1	3	4	christo	1986
27	0	38	42	warhol	1986
20	0	38	42	warhol	1986
32	0	48	52	warhol	1986
1.6	0	1.8	2.2	zimmer	1986
0.28	1	0.3	0.4	zimmer	1986
0.25	1	0.3	0.4	schindler	1986
0.4	1	0.3	0.4	zimmer	1986
0.2	1	0.3	0.4	schindler	1986
1.8	1	1.8	2.4	scheibl	1986
5	1	3	4	chia	1986
3	1	3	4	chia	1986
5.5	1	5	7	uecker	1986
16.5	1	12	14	chia	1986
4.2	1	4	6	uecker	1986
0.6	1	0.7	0.9	penck	1986
3	1	3	4	salome	1986
9.5	0	12	16	immendorf	1986
8.5	1	8	10	richter	1986
5	1	5	7	middendorf	1986
0.4	1	1	2	rinke	1986
0.75	1	0.7	0.9	baselitz	1986
11	1	4	6	salome	1986
14	1	14	18	fetting	1986
100	1	50	70	baselitz	1986
4.2	1	2.5	3	appel	1986
1.1	1	1	1.5	cpedersen	1986
3.2	1	1.8	2.4	alechinsky	1986
3.5	1	1	1.5	hartung	1986
4	1	3	4	appel	1986
2.2	1	1	1.5	hartung	1986
6.8	1	2.5	3	michaux	1986
0.26	1	0.2	0.3	balle	1986
4	1	2.5	3.5	dubuffet	1986
6.8	1	4	6	dubuffet	1986
4.2	1	2.5	3.5	dubuffet	1986
10	1	7	9	klein	1986
50	1	28	34	riopelle	1986
60	1	25	30	hartung	1986
55	1	25	30	riopelle	1986
23	1	14	18	tapies	1986
23	1	10	15	tapies	1986
7	1	5	6	tapies	1986
22	1	7	9	poliakoff	1986
4.2	1	2.5	3	riopelle	1986
78	1	20	25	calder	1986
3.8	0	7	9	jones	1986
1.6	1	1.2	1.8	jones	1986
45	1	15	20	flanagan	1986
6.5	1	5	7	armitage	1986
3.2	1	1.5	2	chadwick	1986
4	1	5	7	fontana	1986
9	1	7	9	manzoni	1986
22	1	18	24	fontana	1986
42	1	7	10	manessier	1986
26	1	12	18	alechinsky	1986
20	1	12	18	alechinsky	1986
10	1	5	6	alechinsky	1986
9	1	7	9	corneille	1986
22	1	8	12	da silva	1986
18.5	1	6	8	appel	1986
8	1	8	12	longobardi	1986
6	1	5	7	christo	1986
0.28	0	0.6	0.8	anselmo	1986
1	1	0.5	0.7	doucet	1986
4	1	1.8	2.4	cucchi	1986
1.2	1	0.5	0.7	doucet	1986
0.48	0	0.6	0.8	basquiat	1986
1	1	0.6	0.8	basquiat	1986
0.75	1	0.6	0.8	basquiat	1986
5.5	1	4.5	5.5	de maria	1986
0.28	0	0.4	0.6	long	1986
4.6	1	3.5	4.5	de maria	1986
0.38	1	0.4	0.6	kolar	1986
3	1	3	4	combas	1986
6.5	1	3	3.5	adami	1986
0.85	1	0.8	1.2	scully	1986
1.2	1	1.2	1.8	scully	1986
1.2	1	1.2	1.8	matta	1986
9.2	1	3.5	4.5	rosenquist	1986
32	1	14	18	arman	1986
50	1	15	20	chadwick	1986
13	1	14	18	caro	1986
7.5	1	6	8	armitage	1986
3.8	1	4	6	beuys	1986
4.8	0	6	8	chadwick	1986
3	1	1.2	1.8	reinhold	1986
20	0	40	60	baselitz	1986
11	1	3	4	schneider	1986
6	1	5.5	6.5	antes	1986
3.8	0	5	7	salome	1986
24	1	10	15	polke	1986
20	1	10	15	polke	1986
5	0	6.5	7.5	dahn	1986
1.8	1	2	3	gies	1986
9	1	9	11	hacker	1986
38	1	40	60	baselitz	1986
0.55	1	0.35	0.45	hantai	1987
3.8	1	0.4	0.6	sugai	1987
0.48	0	0.6	0.9	makowski	1987
0.2	1	0.2	0.3	sugai	1987
0.85	1	0.5	0.7	morellet	1987
0.28	0	0.4	0.5	makowski	1987
3.8	1	2	2.5	appel	1987
2.5	1	1.5	2	alechinsky	1987
5.5	1	2	2.5	appel	1987
3	1	2	2.5	cpedersen	1987
3.2	1	2	2.5	cpedersen	1987
3	1	3	4	alechinsky	1987
5	1	2.5	3	appel	1987
5.2	1	3	3.5	appel	1987
10	1	8	12	jorn	1987
1.5	1	0.7	1	wotruba	1987
0.65	0	0.8	1.2	weil	1987
1.5	0	1.8	2.4	weil	1987
2	1	2.8	3.4	winter	1987
1.2	1	1	1.5	hauser	1987
3	1	2.5	3	winter	1987
15	1	14	18	lanskoy	1987
6	1	6	9	pomodoro	1987
24	1	18	24	arman	1987
0.35	1	0.35	0.45	berrocal	1987
9.5	1	6	9	mack	1987
1.1	1	0.7	1	berrocal	1987
8	1	1.8	2.6	kricke	1987
6	1	6	8	chadwick	1987
3.8	0	4	5	ipousteguy	1987
35	1	1	1.5	avramadis	1987
180	1	60	80	appel	1987
20	1	14	18	appel	1987
13	1	10	15	jorn	1987
19	1	10	12	clave	1987
55	1	24	32	da silva	1987
20	1	6	9	bissier	1987
8.5	1	3	5	bissier	1987
5.5	1	2.5	3.5	capogrossi	1987
3.5	1	2.5	3.5	calder	1987
3.5	1	3.5	4.5	hartung	1987
3	1	3	5	lanskoy	1987
4	1	2.8	3.4	hartung	1987
1.2	1	1.5	2	lam	1987
14	1	7	9	da silva	1987
1.1	1	1	1.5	matta	1987
20	1	10	15	riopelle	1987
0.48	1	0.3	0.5	tobey	1987
90	1	80	100	poliakoff	1987
55	1	50	60	soulages	1987
21	1	10	15	riopelle	1987
24	1	20	30	soulages	1987
75	1	50	70	klein	1987
72	1	60	80	calder	1987
2.8	1	2	3	chadwick	1987
1.2	1	1.8	2.6	toyofuku	1987
5	1	5	7	chadwick	1987
16	1	10	14	chadwick	1987
8	1	3.5	4.5	kemeny	1987
3	1	0.45	0.65	alviani	1987
12	1	3.5	4.5	kemeny	1987
1.3	1	0.4	0.6	alviani	1987
16	1	15	20	calder	1987
68	1	35	45	calder	1987
70	1	20	30	arman	1987
7	1	5	6	arman	1987
7.5	1	5	6	arman	1987
35	1	30	40	tinguely	1987
35	1	30	40	appel	1987
6.5	0	7	9	matta	1987
1.6	1	1	1.5	fpedersen	1987
31	1	25	35	appel	1987
0.65	0	0.8	1.2	weil	1987
6.5	1	6	8	jorn	1987
3.8	0	4	6	corneille	1987
7	1	6	8	jorn	1987
7.5	1	4.5	5	jorn	1987
7.8	1	4	6	hartung	1987
4.8	1	1.5	2	hartung	1987
1.8	1	1	1.5	alechinsky	1987
13	1	5.5	8.5	nay	1987
2.8	1	3	4	winter	1987
1.4	1	1	1.5	alechinsky	1987
17	1	15	20	appel	1987
15	1	6	8	appel	1987
25	1	10	15	hundertwasser	1987
10	1	10	15	corneille	1987
48	1	28	34	jorn	1987
18	1	12	18	alechinsky	1987
110	1	60	80	jorn	1987
15	1	7	9	appel	1987
15	1	15	20	corneille	1987
11	1	8	10	stphalle	1987
13	1	8	12	manzoni	1987
5	1	5	7	appel	1987
9	1	5	7	penck	1987
6	1	8	10	alechinsky	1987
6.5	1	2.5	3.5	jorn	1987
0.95	1	0.6	0.8	scully	1987
0.55	0	0.6	0.8	scully	1987
2.6	1	1.8	2.4	riley	1987
4.5	1	2	3	hockney	1987
6.5	1	5.5	7.5	hockney	1987
4.2	0	5	7	hockney	1987
9	1	1.8	2.6	smith	1987
0.28	1	0.2	0.3	hall	1987
0.7	1	0.5	0.7	smith	1987
0.85	1	0.1	0.15	self	1987
0.7	1	0.4	0.6	hamilton	1987
0.7	1	0.7	1	hamilton	1987
1	1	0.6	0.8	hamilton	1987
40	1	40	60	kossoff	1987
0.6	1	0.6	0.8	cragg	1987
0.8	1	0.6	0.8	green	1987
13	1	9	12	riley	1987
15	1	15	20	arakawa	1987
1	1	1	1.4	tuttle	1987
4	1	2.5	3.5	arakawa	1987
7.5	0	8	12	marden	1987
2.2	1	0.4	0.6	andre	1987
30	1	14	18	twombley	1987
0.7	1	0.5	0.7	lewitt	1987
1.2	0	1.6	2.2	wesselman	1987
1.9	1	1.2	1.6	darcangelo	1987
100	1	80	120	fontana	1987
7	1	6	8	paladino	1987
1.2	1	0.8	1.2	paladino	1987
6.8	0	8	12	longobardi	1987
1.5	0	2	2.5	arroyo	1987
1.2	1	1.5	2	ceccobelli	1987
1.2	0	1.5	2	salvo	1987
2.2	1	2	3	merz	1987
3	0	3.5	4	martinez	1987
6	1	7	9	matta	1987
12	1	9	12	pistoletto	1987
1.2	1	0.8	1.2	cruzdiez	1987
16.5	1	12	16	christo	1987
65	1	50	70	dubuffet	1987
15	1	12	16	vasarely	1987
12	1	7	9	christo	1987
14.5	1	6	8	christo	1987
1.5	0	2.5	3	combas	1987
1.7	1	1.8	2.4	dirosa	1987
1.8	1	1.8	2.4	combas	1987
2.6	1	2.5	3.5	mack	1987
2.8	1	1.5	2.5	graubner	1987
5.5	0	6	7	piene	1987
20	1	18	24	bruning	1987
68	1	10	15	richter	1987
9	1	3.5	4	beuys	1987
0.85	0	1	1.5	penck	1987
1.2	1	1.2	1.8	beuys	1987
6	1	6	8	lupertz	1987
5	1	5	6	fetting	1987
0.7	0	0.7	0.9	dibbets	1987
14	1	14	18	kiefer	1987
18	1	10	15	lupertz	1987
6	0	10	14	immendorf	1987
1.8	1	1.5	2	lupertz	1987
1.4	1	1.5	2	zimmer	1987
1.3	0	2	3	kever	1987
2.5	0	3	4	schindler	1987
1	1	1	1.5	tannert	1987
3	1	2	2.5	nitsch	1987
6	1	6	8	zimmer	1987
10	1	6	8	middendorf	1987
11	1	5	7	fetting	1987
45	1	20	30	richter	1987
10	0	20	25	jorn	1987
14	1	20	25	appel	1987
20	1	20	25	poliakoff	1987
50	0	100	140	jorn	1987
8.5	0	15	20	poliakoff	1987
7.5	0	10	15	heerup	1987
35	0	35	45	arman	1987
25	1	25	35	arman	1987
12	0	20	25	hartung	1987
82	1	70	90	riopelle	1987
60	1	65	75	fontana	1987
30	0	50	60	fontana	1987
20	0	30	40	jorn	1987
28	0	35	45	jorn	1987
30	0	35	45	klein	1987
19	0	30	40	matta	1987
19	0	40	60	mathieu	1987
50	0	70	90	jorn	1987
20	1	30	40	jorn	1987
32	1	15	20	hundertwasser	1987
24	1	15	20	tapies	1987
40	1	45	55	hartung	1987
27	1	40	50	fontana	1987
26	1	25	35	appel	1987
32	1	20	30	pomodoro	1987
15	0	20	30	arman	1987
26	1	10	15	lupertz	1987
16	1	12	18	dine	1987
30	1	12	16	kitaj	1987
60	1	40	60	baselitz	1987
22	0	25	30	richter	1987
260	1	180	240	hockney	1987
1.2	0	1.5	2	cpedersen	1987
0.48	0	0.7	1	lindstrom	1987
0.75	0	1.2	1.5	fpedersen	1987
0.58	0	0.7	1	lindstrom	1987
5	1	7	10	jorn	1987
4.2	1	4	6	hartung	1987
3.8	0	4	5	capogrossi	1987
10	1	4	6	soulages	1987
2	0	3	5	mathieu	1987
7.5	0	12	15	poliakoff	1987
15	1	15	20	hundertwasser	1987
11.5	1	7	9	dubuffet	1987
6.2	0	7	9	appel	1987
5	1	7	9	jorn	1987
8	1	6	8	dubuffet	1987
20	0	20	30	arman	1987
10	1	12	18	arman	1987
10	1	10	15	jorn	1987
11	1	8	10	arman	1987
6.2	0	12	16	jornbajbotini	1987
1.1	1	0.8	1.2	bogart	1987
8.5	0	14	18	constant	1987
3.8	0	6	8	appel	1987
9.5	0	12	16	appel	1987
5.8	0	7	9	riopelle	1987
5.8	0	7	9	appel	1987
22	1	10	15	gnoli	1987
3	1	6	8	klein	1987
4.8	0	6	8	arman	1987
8	1	8	10	cesar	1987
4.8	0	8	10	ipousteguy	1987
6	1	5	7	cesar	1987
6.2	1	6	8	manzoni	1987
11	1	10	15	appel	1987
0.65	0	0.9	1.4	talcoat	1987
10	1	15	20	corneille	1987
0.2	0	0.3	0.4	mathieu	1987
6	1	6	8	bissier	1987
8.5	1	6	8	bissier	1987
8.5	0	15	20	riopelle	1987
0.2	0	0.3	0.4	mathieu	1987
10.5	1	12	15	poliakoff	1987
0.2	1	0.2	0.3	mathieu	1987
10	1	10	15	appel	1987
0.15	0	0.2	0.3	mathieu	1987
3.8	0	6	8	jorn	1987
5.2	1	7	9	alechinsky	1987
2.8	1	3	4	appel	1987
4.5	1	4	6	corneille	1987
8.5	0	12	14	fontana	1987
10	1	6	8	christo	1987
6	1	7	9	christo	1987
7.2	0	10	15	arman	1987
9.5	1	10	15	chadwick	1987
1	0	1.5	2	bertoni	1987
4.8	0	7	9	pomodoro	1987
1.1	1	1	1.5	alechinsky	1987
1.9	1	1.8	2.4	calder	1987
1.8	1	1.8	2.4	calder	1987
2.6	1	1.8	2.4	calder	1987
8.5	1	10	15	appel	1987
7.5	0	10	15	hartung	1987
10	1	14	18	lanskoy	1987
8.5	0	15	20	mathieu	1987
7.5	0	8	10	burri	1987
8	1	5	6	bruning	1987
5.8	0	7	10	piene	1987
8.5	1	6	8	nay	1987
10	1	15	20	fontana	1987
5.8	1	3	4	gotz	1987
1	1	1	1.5	piene	1987
8	1	8	10	manzoni	1987
2.2	1	2.5	3.5	manzoni	1987
12	1	12	18	fontana	1987
9.5	1	9	12	christo	1987
3	1	2.8	3.4	tatafiore	1987
1.6	1	1	1.5	garouste	1987
3.5	1	3.5	4.5	salome	1987
0.9	1	1.5	2	dirosa	1987
9.2	1	8	12	kirkeby	1987
12	0	18	24	palermo	1987
4.2	1	3	4	warhol	1987
1.55	1	1.5	2	chia	1987
1.1	1	0.8	0.9	arman	1987
12	1	6	8	barcelo	1987
1.9	0	4	6	salvo	1987
12	1	6	8	christo	1987
17	1	12	15	christo	1987
7.5	1	7	9	christo	1987
6	1	6	9	vasarely	1987
2.5	0	4	6	albers	1987
4.2	0	5.8	6.4	mckenna	1987
3.8	1	4.5	5.5	kossoff	1987
5	1	6	8	hockney	1987
3	1	3	4	hockney	1987
6	1	7	9	kiefer	1987
9	1	9	14	albers	1987
13	1	10	15	arman	1987
19	1	7	9	lupertz	1987
5.2	0	6	8	zimmer	1987
6	1	6	8	fetting	1987
5.8	0	8.5	9	immendorf	1987
6.5	0	10	15	friedlander	1987
8.5	0	10	15	baselitz	1987
4.2	1	4	5	dahn	1987
4.8	0	6	8	immendorf	1987
3.8	0	5	7	zimmer	1987
0.95	0	1.8	2.4	adamski	1987
4	1	4	6	penck	1987
2	0	3.5	4.5	baselitz	1987
8.5	0	12	15	polke	1987
2.2	1	1.4	1.8	hockney	1988
0.65	0	1	1.2	chadwick	1988
60	1	40	50	chadwick	1988
20	1	18	24	auerbach	1988
27	1	20	30	jorn	1988
18	1	20	30	jorn	1988
5.5	1	6	8	appel	1988
5.5	1	5	7	appel	1988
11	0	15	20	cpedersen	1988
6	1	7	9	cpedersen	1988
1.7	0	3	5	cpedersen	1988
0.52	1	0.4	0.6	lindstrom	1988
0.52	1	0.4	0.6	lindstrom	1988
1.2	1	1	1.5	oldenburg	1988
8	1	6	8	calder	1988
62	1	40	50	calder	1988
2	1	1.5	2	jenkins	1988
0.95	1	0.6	8	jenkins	1988
10	1	9	12	hundertwasser	1988
13	1	12	15	dubuffet	1988
14	1	8	12	christo	1988
